arch,subarch,arch_dim,max_seq_len,attn_size,throughput,energy_per_token
mugi,vlp,256x8,max_seq_len_128,attn_size_4,5.30421216848674,0.539339438194863
mugi,vlp,256x8,max_seq_len_128,attn_size_8,8.163265306122451,0.5177333564431653
mugi,vlp,256x8,max_seq_len_256,attn_size_1,2.224845418774592,0.6798967323856691
mugi,vlp,256x8,max_seq_len_256,attn_size_2,4.332785987958401,0.5620016056329681
mugi,vlp,256x8,max_seq_len_256,attn_size_4,8.23296931877275,0.5030540422566177
mugi,vlp,256x8,max_seq_len_256,attn_size_8,14.971158392434988,0.4736098580016678
mugi,vlp,256x8,max_seq_len_512,attn_size_1,2.363899753730262,0.6836551678738287
mugi,vlp,256x8,max_seq_len_512,attn_size_2,4.695151776722774,0.5568839256583652
mugi,vlp,256x8,max_seq_len_512,attn_size_4,9.262381155101462,0.4934983045506336
mugi,vlp,256x8,max_seq_len_512,attn_size_8,18.033430031772347,0.4618130970798577
mugi,vlp,256x8,max_seq_len_1024,attn_size_1,2.4884893996283224,0.6842469402277377
mugi,vlp,256x8,max_seq_len_1024,attn_size_2,4.967934885481733,0.5550514909897171
mugi,vlp,256x8,max_seq_len_1024,attn_size_4,9.899890611444302,0.4904537663707066
mugi,vlp,256x8,max_seq_len_1024,attn_size_8,19.657416769651345,0.4581568216803196
mugi,vlp,256x8,max_seq_len_2048,attn_size_1,2.569621863957171,0.6842054988385582
mugi,vlp,256x8,max_seq_len_2048,attn_size_2,5.1368301584040355,0.5543322105494373
mugi,vlp,256x8,max_seq_len_2048,attn_size_4,10.264019627967926,0.48939556640487664
mugi,vlp,256x8,max_seq_len_2048,attn_size_8,20.489584857797993,0.45692772526475106
mugi,vlp,256x8,max_seq_len_4096,attn_size_1,2.6159536788476627,0.684099364214393
mugi,vlp,256x8,max_seq_len_4096,attn_size_2,5.23128147998616,0.554023257067271
mugi,vlp,256x8,max_seq_len_4096,attn_size_4,10.460060347383692,0.48898520349370983
mugi,vlp,256x8,max_seq_len_4096,attn_size_8,20.910117424383998,0.45646629709381775
carat,none,64x8,max_seq_len_128,attn_size_1,0.8835758835758837,0.8182969343909499
carat,none,64x8,max_seq_len_128,attn_size_2,1.6569200779727098,0.7219935271434845
carat,none,64x8,max_seq_len_128,attn_size_4,2.9462738301559797,0.6738418235197521
carat,none,64x8,max_seq_len_128,attn_size_8,4.822695035460994,0.6498752616218858
carat,none,64x8,max_seq_len_256,attn_size_1,0.9217512808570097,0.8314623286601293
carat,none,64x8,max_seq_len_256,attn_size_2,1.8164295548416702,0.7006073267993936
carat,none,64x8,max_seq_len_256,attn_size_4,3.5292019616584933,0.6351798258690261
carat,none,64x8,max_seq_len_256,attn_size_8,6.677351328553353,0.6024959811768563
carat,none,64x8,max_seq_len_512,attn_size_1,0.9541574084902352,0.8350709187347942
carat,none,64x8,max_seq_len_512,attn_size_2,1.9012000466037513,0.6942959932395951
carat,none,64x8,max_seq_len_512,attn_size_4,3.774256967734474,0.6239085304919952
carat,none,64x8,max_seq_len_512,attn_size_8,7.4384045584045575,0.5887224814085941
carat,none,64x8,max_seq_len_1024,attn_size_1,0.9750349213897226,0.8357741772182075
carat,none,64x8,max_seq_len_1024,attn_size_2,1.9482169898156119,0.692268920304279
carat,none,64x8,max_seq_len_1024,attn_size_4,3.8890436534985033,0.6205162918473149
carat,none,64x8,max_seq_len_1024,attn_size_8,7.748693572672788,0.5846419152153006
carat,none,64x8,max_seq_len_2048,attn_size_1,0.9869464851004978,0.8358364508588749
carat,none,64x8,max_seq_len_2048,attn_size_2,1.9734181306992071,0.6915577424982117
carat,none,64x8,max_seq_len_2048,attn_size_4,3.944938273460227,0.6194183883178803
carat,none,64x8,max_seq_len_2048,attn_size_8,7.882295537289362,0.5833491971701186
carat,none,64x8,max_seq_len_4096,attn_size_1,0.9933218118181996,0.8357942126233596
carat,none,64x8,max_seq_len_4096,attn_size_2,1.9865232936918844,0.6912795392870323
carat,none,64x8,max_seq_len_4096,attn_size_4,3.9725653550549604,0.6190222026188686
carat,none,64x8,max_seq_len_4096,attn_size_8,7.943206480092203,0.5828936559258406
carat,none,256x8,max_seq_len_128,attn_size_1,1.710261569416499,0.9855590578909219
carat,none,256x8,max_seq_len_128,attn_size_2,3.1192660550458715,0.8706088831032305
carat,none,256x8,max_seq_len_128,attn_size_4,5.30421216848674,0.8131337957093846
carat,none,256x8,max_seq_len_128,attn_size_8,8.163265306122451,0.7845044151062667
carat,none,256x8,max_seq_len_256,attn_size_1,2.224845418774592,0.9910494964089047
carat,none,256x8,max_seq_len_256,attn_size_2,4.332785987958401,0.8352222711704262
carat,none,256x8,max_seq_len_256,attn_size_4,8.23296931877275,0.7573086585511871
carat,none,256x8,max_seq_len_256,attn_size_8,14.971158392434988,0.718381449674793
carat,none,256x8,max_seq_len_512,attn_size_1,2.363899753730262,0.9943049632116994
carat,none,256x8,max_seq_len_512,attn_size_2,4.695151776722774,0.8267023850604825
carat,none,256x8,max_seq_len_512,attn_size_4,9.262381155101462,0.7429010959848742
carat,none,256x8,max_seq_len_512,attn_size_8,18.033430031772347,0.7010080545301602
carat,none,256x8,max_seq_len_1024,attn_size_1,2.4884893996283224,0.9948427816355295
carat,none,256x8,max_seq_len_1024,attn_size_2,4.967934885481733,0.8240491739554263
carat,none,256x8,max_seq_len_1024,attn_size_4,9.899890611444302,0.7386523701153745
carat,none,256x8,max_seq_len_1024,attn_size_8,19.657416769651345,0.6959558858144668
carat,none,256x8,max_seq_len_2048,attn_size_1,2.569621863957171,0.9948259563563484
carat,none,256x8,max_seq_len_2048,attn_size_2,5.1368301584040355,0.8231519977378075
carat,none,256x8,max_seq_len_2048,attn_size_4,10.264019627967926,0.7373150184285368
carat,none,256x8,max_seq_len_2048,attn_size_8,20.489584857797993,0.6943970097060562
carat,none,256x8,max_seq_len_4096,attn_size_1,2.6159536788476627,0.9947451733709933
carat,none,256x8,max_seq_len_4096,attn_size_2,5.23128147998616,0.8228131931699061
carat,none,256x8,max_seq_len_4096,attn_size_4,10.460060347383692,0.7368472030693622
carat,none,256x8,max_seq_len_4096,attn_size_8,20.910117424383998,0.6938643284059792
systolic,mac,8x8,max_seq_len_128,attn_size_1,1.0,1.0
systolic,mac,8x8,max_seq_len_128,attn_size_2,1.859956236323851,0.909703560462082
systolic,mac,8x8,max_seq_len_128,attn_size_4,3.2629558541266794,0.8645553454073313
systolic,mac,8x8,max_seq_len_128,attn_size_8,5.182926829268293,0.8421989734047878
systolic,mac,8x8,max_seq_len_256,attn_size_1,1.0,1.0
systolic,mac,8x8,max_seq_len_256,attn_size_2,1.968175037294878,0.8797623963659286
systolic,mac,8x8,max_seq_len_256,attn_size_4,3.8149397590361445,0.8196435951938839
systolic,mac,8x8,max_seq_len_256,attn_size_8,7.118705035971222,0.7896437762822198
systolic,mac,8x8,max_seq_len_512,attn_size_1,1.0,1.0
systolic,mac,8x8,max_seq_len_512,attn_size_2,1.992186546209254,0.8716459940991512
systolic,mac,8x8,max_seq_len_512,attn_size_4,3.9534827377347064,0.8074689915132387
systolic,mac,8x8,max_seq_len_512,attn_size_8,7.7409867172675515,0.7753957959828746
systolic,mac,8x8,max_seq_len_1024,attn_size_1,1.0,1.0
systolic,mac,8x8,max_seq_len_1024,attn_size_2,1.9980510977800785,0.8697648725775176
systolic,mac,8x8,max_seq_len_1024,attn_size_4,3.9883293316718844,0.8046473090585058
systolic,mac,8x8,max_seq_len_1024,attn_size_8,7.920569773056493,0.7720923877740528
systolic,mac,8x8,max_seq_len_2048,attn_size_1,1.0,1.0
systolic,mac,8x8,max_seq_len_2048,attn_size_2,1.9995125183757725,0.8693986182599396
systolic,mac,8x8,max_seq_len_2048,attn_size_4,3.9970765353899114,0.8040979274884267
systolic,mac,8x8,max_seq_len_2048,attn_size_8,7.97321103146641,0.7714485503549757
systolic,mac,8x8,max_seq_len_4096,attn_size_1,1.0,1.0
systolic,mac,8x8,max_seq_len_4096,attn_size_2,1.9998780466890627,0.8693613921440132
systolic,mac,8x8,max_seq_len_4096,attn_size_4,3.9992683693591555,0.8040420882658658
systolic,mac,8x8,max_seq_len_4096,attn_size_8,7.989874843935563,0.771382678728995
systolic,mac,16x16,max_seq_len_128,attn_size_1,2.0383693045563547,0.8892314609709544
systolic,mac,16x16,max_seq_len_128,attn_size_2,3.92609699769053,0.7931458237971875
systolic,mac,16x16,max_seq_len_128,attn_size_4,7.311827956989246,0.7451030033633574
systolic,mac,16x16,max_seq_len_128,attn_size_8,12.854442344045369,0.7212897671838122
systolic,mac,16x16,max_seq_len_256,attn_size_1,1.991947659788626,0.8962195123711246
systolic,mac,16x16,max_seq_len_256,attn_size_2,3.952071892161757,0.7707187508895845
systolic,mac,16x16,max_seq_len_256,attn_size_4,7.779852579852579,0.7079683696434216
systolic,mac,16x16,max_seq_len_256,attn_size_8,15.08527870414483,0.6766501441669841
systolic,mac,16x16,max_seq_len_512,attn_size_1,1.990242712525918,0.8977880719885478
systolic,mac,16x16,max_seq_len_512,attn_size_2,3.9727328058429694,0.7643120384675786
systolic,mac,16x16,max_seq_len_512,attn_size_4,7.9146356250757846,0.6975740214474397
systolic,mac,16x16,max_seq_len_512,attn_size_8,15.707375767055707,0.6642196465856659
systolic,mac,16x16,max_seq_len_1024,attn_size_1,1.9936799246452557,0.8973647784960775
systolic,mac,16x16,max_seq_len_1024,attn_size_2,3.9854222978103078,0.7623371324852813
systolic,mac,16x16,max_seq_len_1024,attn_size_4,7.963105676749903,0.6948233093489053
systolic,mac,16x16,max_seq_len_1024,attn_size_8,15.895345668170672,0.6610700887517671
systolic,mac,16x16,max_seq_len_2048,attn_size_1,1.9964711340284582,0.8968410466471395
systolic,mac,16x16,max_seq_len_2048,attn_size_2,3.9924564458605487,0.7616777693275398
systolic,mac,16x16,max_seq_len_2048,attn_size_4,7.982970312084233,0.6940961306020423
systolic,mac,16x16,max_seq_len_2048,attn_size_8,15.958175973981561,0.6603062369875959
systolic,mac,16x16,max_seq_len_4096,attn_size_1,1.9981418266072948,0.8965006942564683
systolic,mac,16x16,max_seq_len_4096,attn_size_2,3.9961619226939717,0.7614319350567338
systolic,mac,16x16,max_seq_len_4096,attn_size_4,7.991836967799061,0.6938975554239758
systolic,mac,16x16,max_seq_len_4096,attn_size_8,15.981726781115414,0.6601305973737093
systolic,figna,8x8,max_seq_len_128,attn_size_1,1.0,1.0353307192579275
systolic,figna,8x8,max_seq_len_128,attn_size_2,1.859956236323851,0.9451738178075693
systolic,figna,8x8,max_seq_len_128,attn_size_4,3.2629558541266794,0.9000953716029132
systolic,figna,8x8,max_seq_len_128,attn_size_8,5.182926829268293,0.8777738840835224
systolic,figna,8x8,max_seq_len_256,attn_size_1,1.0,1.0328406385602
systolic,figna,8x8,max_seq_len_256,attn_size_2,1.968175037294878,0.9127517153050304
systolic,figna,8x8,max_seq_len_256,attn_size_4,3.8149397590361445,0.8527072542959369
systolic,figna,8x8,max_seq_len_256,attn_size_8,7.118705035971222,0.8227446054339486
systolic,figna,8x8,max_seq_len_512,attn_size_1,1.0,1.032216865700441
systolic,figna,8x8,max_seq_len_512,attn_size_2,1.992186546209254,0.9040140832048384
systolic,figna,8x8,max_seq_len_512,attn_size_4,3.9534827377347064,0.8399126923065732
systolic,figna,8x8,max_seq_len_512,attn_size_8,7.7409867172675515,0.8078773026023336
systolic,figna,8x8,max_seq_len_1024,attn_size_1,1.0,1.0321116428519255
systolic,figna,8x8,max_seq_len_1024,attn_size_2,1.9980510977800785,0.9020235214925801
systolic,figna,8x8,max_seq_len_1024,attn_size_4,3.9883293316718844,0.8369794609972391
systolic,figna,8x8,max_seq_len_1024,attn_size_8,7.920569773056493,0.80446129121535
systolic,figna,8x8,max_seq_len_2048,attn_size_1,1.0,1.0321132251141025
systolic,figna,8x8,max_seq_len_2048,attn_size_2,1.9995125183757725,0.9016553323414755
systolic,figna,8x8,max_seq_len_2048,attn_size_4,3.9970765353899114,0.8364263860496316
systolic,figna,8x8,max_seq_len_2048,attn_size_8,7.97321103146641,0.8038128811512787
systolic,figna,8x8,max_seq_len_4096,attn_size_1,1.0,1.0321277441061272
systolic,figna,8x8,max_seq_len_4096,attn_size_2,1.9998780466890627,0.9016305137376767
systolic,figna,8x8,max_seq_len_4096,attn_size_4,3.9992683693591555,0.8363818986012495
systolic,figna,8x8,max_seq_len_4096,attn_size_8,7.989874843935563,0.8037578334328458
systolic,figna,16x16,max_seq_len_128,attn_size_1,2.0383693045563547,0.9064753586614851
systolic,figna,16x16,max_seq_len_128,attn_size_2,3.92609699769053,0.8106626058574701
systolic,figna,16x16,max_seq_len_128,attn_size_4,7.311827956989246,0.7627562276472531
systolic,figna,16x16,max_seq_len_128,attn_size_8,12.854442344045369,0.7390112125795145
systolic,figna,16x16,max_seq_len_256,attn_size_1,1.991947659788626,0.912196623297901
systolic,figna,16x16,max_seq_len_256,attn_size_2,3.952071892161757,0.7869897226178351
systolic,figna,16x16,max_seq_len_256,attn_size_4,7.779852579852579,0.7243862717830091
systolic,figna,16x16,max_seq_len_256,attn_size_8,15.08527870414483,0.6931415114910402
systolic,figna,16x16,max_seq_len_512,attn_size_1,1.990242712525918,0.9134475422836099
systolic,figna,16x16,max_seq_len_512,attn_size_2,3.9727328058429694,0.7802710666333229
systolic,figna,16x16,max_seq_len_512,attn_size_4,7.9146356250757846,0.7136828285539712
systolic,figna,16x16,max_seq_len_512,attn_size_8,15.707375767055707,0.680403343151699
systolic,figna,16x16,max_seq_len_1024,attn_size_1,1.9936799246452557,0.9129827767020883
systolic,figna,16x16,max_seq_len_1024,attn_size_2,3.9854222978103078,0.7782474104318123
systolic,figna,16x16,max_seq_len_1024,attn_size_4,7.963105676749903,0.7108797271684437
systolic,figna,16x16,max_seq_len_1024,attn_size_8,15.895345668170672,0.6771995765023149
systolic,figna,16x16,max_seq_len_2048,attn_size_1,1.9964711340284582,0.9124690005982556
systolic,figna,16x16,max_seq_len_2048,attn_size_2,3.9924564458605487,0.7775917632638114
systolic,figna,16x16,max_seq_len_2048,attn_size_4,7.982970312084233,0.7101531445322694
systolic,figna,16x16,max_seq_len_2048,attn_size_8,15.958175973981561,0.6764347609120451
systolic,figna,16x16,max_seq_len_4096,attn_size_1,1.9981418266072948,0.9121413906483815
systolic,figna,16x16,max_seq_len_4096,attn_size_2,3.9961619226939717,0.7773548995774026
systolic,figna,16x16,max_seq_len_4096,attn_size_4,7.991836967799061,0.7099616540097122
systolic,figna,16x16,max_seq_len_4096,attn_size_8,15.981726781115414,0.6762652629906
simd,mac,8x8,max_seq_len_128,attn_size_1,1.0,0.9558343865838906
simd,mac,8x8,max_seq_len_128,attn_size_2,1.859956236323851,0.8655379470459729
simd,mac,8x8,max_seq_len_128,attn_size_4,3.2629558541266794,0.820389731991222
simd,mac,8x8,max_seq_len_128,attn_size_8,5.182926829268293,0.7980333599886785
simd,mac,8x8,max_seq_len_256,attn_size_1,1.0,0.9589015302801658
simd,mac,8x8,max_seq_len_256,attn_size_2,1.968175037294878,0.8386639266460941
simd,mac,8x8,max_seq_len_256,attn_size_4,3.8149397590361445,0.7785451254740495
simd,mac,8x8,max_seq_len_256,attn_size_8,7.118705035971222,0.7485453065623854
simd,mac,8x8,max_seq_len_512,attn_size_1,1.0,0.9596693087637469
simd,mac,8x8,max_seq_len_512,attn_size_2,1.992186546209254,0.831315302862898
simd,mac,8x8,max_seq_len_512,attn_size_4,3.9534827377347064,0.7671383002769857
simd,mac,8x8,max_seq_len_512,attn_size_8,7.7409867172675515,0.7350651047466216
simd,mac,8x8,max_seq_len_1024,attn_size_1,1.0,0.9598082367146303
simd,mac,8x8,max_seq_len_1024,attn_size_2,1.9980510977800785,0.8295731092921479
simd,mac,8x8,max_seq_len_1024,attn_size_4,3.9883293316718844,0.764455545773136
simd,mac,8x8,max_seq_len_1024,attn_size_8,7.920569773056493,0.7319006244886829
simd,mac,8x8,max_seq_len_2048,attn_size_1,1.0,0.9598134014871771
simd,mac,8x8,max_seq_len_2048,attn_size_2,1.9995125183757725,0.8292120197471164
simd,mac,8x8,max_seq_len_2048,attn_size_4,3.9970765353899114,0.7639113289756034
simd,mac,8x8,max_seq_len_2048,attn_size_8,7.97321103146641,0.7312619518421525
simd,mac,8x8,max_seq_len_4096,attn_size_1,1.0,0.9597996883987457
simd,mac,8x8,max_seq_len_4096,attn_size_2,1.9998780466890627,0.8291610805427588
simd,mac,8x8,max_seq_len_4096,attn_size_4,3.9992683693591555,0.7638417766646116
simd,mac,8x8,max_seq_len_4096,attn_size_8,7.989874843935563,0.7311823671277408
simd,mac,16x16,max_seq_len_128,attn_size_1,2.0383693045563547,0.8574271634708811
simd,mac,16x16,max_seq_len_128,attn_size_2,3.92609699769053,0.7613415262971139
simd,mac,16x16,max_seq_len_128,attn_size_4,7.311827956989246,0.713298705863284
simd,mac,16x16,max_seq_len_128,attn_size_8,12.854442344045369,0.6894854696837388
simd,mac,16x16,max_seq_len_256,attn_size_1,1.991947659788626,0.8666134864798892
simd,mac,16x16,max_seq_len_256,attn_size_2,3.952071892161757,0.7411127249983491
simd,mac,16x16,max_seq_len_256,attn_size_4,7.779852579852579,0.6783623437521862
simd,mac,16x16,max_seq_len_256,attn_size_8,15.08527870414483,0.6470441182757486
simd,mac,16x16,max_seq_len_512,attn_size_1,1.990242712525918,0.8687320252459755
simd,mac,16x16,max_seq_len_512,attn_size_2,3.9727328058429694,0.7352559917250061
simd,mac,16x16,max_seq_len_512,attn_size_4,7.9146356250757846,0.6685179747048674
simd,mac,16x16,max_seq_len_512,attn_size_8,15.707375767055707,0.6351635998430935
simd,mac,16x16,max_seq_len_1024,attn_size_1,1.9936799246452557,0.8684070268621199
simd,mac,16x16,max_seq_len_1024,attn_size_2,3.9854222978103078,0.7333793808513237
simd,mac,16x16,max_seq_len_1024,attn_size_4,7.963105676749903,0.6658655577149478
simd,mac,16x16,max_seq_len_1024,attn_size_8,15.895345668170672,0.6321123371178097
simd,mac,16x16,max_seq_len_2048,attn_size_1,1.9964711340284582,0.8678860709818286
simd,mac,16x16,max_seq_len_2048,attn_size_2,3.9924564458605487,0.7327227936622291
simd,mac,16x16,max_seq_len_2048,attn_size_4,7.982970312084233,0.6651411549367316
simd,mac,16x16,max_seq_len_2048,attn_size_8,15.958175973981561,0.6313512613222854
simd,mac,16x16,max_seq_len_4096,attn_size_1,1.9981418266072948,0.8675353555798907
simd,mac,16x16,max_seq_len_4096,attn_size_2,3.9961619226939717,0.732466596380156
simd,mac,16x16,max_seq_len_4096,attn_size_4,7.991836967799061,0.664932216747398
simd,mac,16x16,max_seq_len_4096,attn_size_8,15.981726781115414,0.6311652586971317
simd,figna,8x8,max_seq_len_128,attn_size_1,1.0,0.9911651058418184
simd,figna,8x8,max_seq_len_128,attn_size_2,1.859956236323851,0.90100820439146
simd,figna,8x8,max_seq_len_128,attn_size_4,3.2629558541266794,0.8559297581868038
simd,figna,8x8,max_seq_len_128,attn_size_8,5.182926829268293,0.8336082706674133
simd,figna,8x8,max_seq_len_256,attn_size_1,1.0,0.9917421688403658
simd,figna,8x8,max_seq_len_256,attn_size_2,1.968175037294878,0.871653245585196
simd,figna,8x8,max_seq_len_256,attn_size_4,3.8149397590361445,0.8116087845761025
simd,figna,8x8,max_seq_len_256,attn_size_8,7.118705035971222,0.7816461357141142
simd,figna,8x8,max_seq_len_512,attn_size_1,1.0,0.991886174464188
simd,figna,8x8,max_seq_len_512,attn_size_2,1.992186546209254,0.8636833919685852
simd,figna,8x8,max_seq_len_512,attn_size_4,3.9534827377347064,0.7995820010703202
simd,figna,8x8,max_seq_len_512,attn_size_8,7.7409867172675515,0.7675466113660806
simd,figna,8x8,max_seq_len_1024,attn_size_1,1.0,0.9919198795665554
simd,figna,8x8,max_seq_len_1024,attn_size_2,1.9980510977800785,0.8618317582072103
simd,figna,8x8,max_seq_len_1024,attn_size_4,3.9883293316718844,0.7967876977118694
simd,figna,8x8,max_seq_len_1024,attn_size_8,7.920569773056493,0.7642695279299803
simd,figna,8x8,max_seq_len_2048,attn_size_1,1.0,0.9919266266012795
simd,figna,8x8,max_seq_len_2048,attn_size_2,1.9995125183757725,0.8614687338286523
simd,figna,8x8,max_seq_len_2048,attn_size_4,3.9970765353899114,0.7962397875368084
simd,figna,8x8,max_seq_len_2048,attn_size_8,7.97321103146641,0.7636262826384554
simd,figna,8x8,max_seq_len_4096,attn_size_1,1.0,0.9919274325048729
simd,figna,8x8,max_seq_len_4096,attn_size_2,1.9998780466890627,0.8614302021364223
simd,figna,8x8,max_seq_len_4096,attn_size_4,3.9992683693591555,0.7961815869999952
simd,figna,8x8,max_seq_len_4096,attn_size_8,7.989874843935563,0.7635575218315915
simd,figna,16x16,max_seq_len_128,attn_size_1,2.0383693045563547,0.8746710611614118
simd,figna,16x16,max_seq_len_128,attn_size_2,3.92609699769053,0.7788583083573966
simd,figna,16x16,max_seq_len_128,attn_size_4,7.311827956989246,0.7309519301471797
simd,figna,16x16,max_seq_len_128,attn_size_8,12.854442344045369,0.7072069150794411
simd,figna,16x16,max_seq_len_256,attn_size_1,1.991947659788626,0.8825905974066655
simd,figna,16x16,max_seq_len_256,attn_size_2,3.952071892161757,0.7573836967265997
simd,figna,16x16,max_seq_len_256,attn_size_4,7.779852579852579,0.6947802458917737
simd,figna,16x16,max_seq_len_256,attn_size_8,15.08527870414483,0.6635354855998047
simd,figna,16x16,max_seq_len_512,attn_size_1,1.990242712525918,0.8843914955410375
simd,figna,16x16,max_seq_len_512,attn_size_2,3.9727328058429694,0.7512150198907505
simd,figna,16x16,max_seq_len_512,attn_size_4,7.9146356250757846,0.6846267818113988
simd,figna,16x16,max_seq_len_512,attn_size_8,15.707375767055707,0.6513472964091267
simd,figna,16x16,max_seq_len_1024,attn_size_1,1.9936799246452557,0.8840250250681309
simd,figna,16x16,max_seq_len_1024,attn_size_2,3.9854222978103078,0.7492896587978549
simd,figna,16x16,max_seq_len_1024,attn_size_4,7.963105676749903,0.6819219755344864
simd,figna,16x16,max_seq_len_1024,attn_size_8,15.895345668170672,0.6482418248683576
simd,figna,16x16,max_seq_len_2048,attn_size_1,1.9964711340284582,0.8835140249329448
simd,figna,16x16,max_seq_len_2048,attn_size_2,3.9924564458605487,0.7486367875985007
simd,figna,16x16,max_seq_len_2048,attn_size_4,7.982970312084233,0.6811981688669587
simd,figna,16x16,max_seq_len_2048,attn_size_8,15.958175973981561,0.6474797852467343
simd,figna,16x16,max_seq_len_4096,attn_size_1,1.9981418266072948,0.8831760519718037
simd,figna,16x16,max_seq_len_4096,attn_size_2,3.9961619226939717,0.7483895609008249
simd,figna,16x16,max_seq_len_4096,attn_size_4,7.991836967799061,0.6809963153331343
simd,figna,16x16,max_seq_len_4096,attn_size_8,15.981726781115414,0.6472999243140221
